,X,Y,Z,RSSI
345,-4068.1035499720656,6926.225678187378,370.0,-90.0
346,-4084.469545896142,6958.410863776266,369.80000000000007,-84.0
347,-4102.009679142455,6990.91633573824,369.8,-75.0
348,-4137.599891920554,7055.652122465942,369.6,-78.0
349,-4137.599891920554,7055.652122465942,369.6,-80.0
350,-4154.740658757607,7087.419230942588,369.6,-83.0
351,-4172.923029934606,7119.57818134852,369.59999999999997,-78.0
352,-4190.461925501625,7152.084332579606,369.5999999999999,-102.0
353,-4207.357337461636,7184.937669815536,369.59999999999997,-80.0
354,-4224.741773328687,7215.619471610261,369.6,-80.0
355,-4241.147396108579,7250.644718917344,369.59999999999997,-83.0
356,-4255.7351251691825,7285.696869936542,369.4,-83.0
357,-4269.036068764676,7321.443175374706,369.2,-96.0
358,-4281.182738093831,7357.812107486806,369.19999999999993,-80.0
359,-4290.602190792865,7393.744575459204,369.2,-79.0
360,-4296.252607858494,7428.848757725251,369.20000000000005,-81.0
361,-4302.67850502483,7463.534411359351,369.3999999999999,-104.0
362,-4307.685024657751,7498.985582843254,369.3999999999999,-105.0
363,-256.0288356278734,3660.764719198542,370.4,-86.0
364,-538.089291337461,4200.8210417694045,369.4,-80.0
365,-608.0015342811415,4335.683716307048,368.80000000000007,-92.0
366,-698.1243609456236,4505.407793174181,369.8,-76.0
367,-716.0823966272626,4538.625431210946,369.8,-94.0
368,-890.1476144418053,4876.64441104991,369.4,-77.0
369,-923.4621276462906,4942.577948067241,369.6,-85.0
370,-975.5276495221348,5043.208072327628,369.79999999999995,-84.0
371,-1010.2808101734283,5110.271623364007,369.99999999999994,-85.0
372,-1027.0798877194181,5144.115480857387,370.2,-84.0
373,-1044.3895848935201,5177.683366198647,370.20000000000005,-93.0
374,-1079.4071209756983,5245.557764456929,370.20000000000005,-80.0
375,-1147.4868446736004,5380.455380754384,370.4,-87.0
376,-1164.3957534358847,5413.285927340619,370.4,-95.0
377,-1199.8084069429046,5481.900417801819,370.4,-80.0
378,-1251.197332842926,5581.94167777581,370.20000000000005,-86.0
379,-1318.6244913868957,5718.144918568209,369.79999999999995,-79.0
380,-1335.797190343701,5751.7865595483,369.59999999999997,-88.0
381,-1351.2840258915578,5785.385195573502,369.40000000000003,-80.0
382,-1370.119921536725,5817.174539452661,369.4,-105.0
383,-1405.8826840924544,5883.692058436955,369.20000000000005,-80.0
384,-1423.1865095640462,5917.262809326924,369.2,-84.0
385,-1441.133456541071,5950.486141944821,369.2,-95.0
386,-1493.68593928789,6050.85205364816,369.2,-84.0
387,-1493.68593928789,6050.85205364816,369.2,-86.0
388,-1510.9884378482045,6084.423469082184,369.2,-96.0
389,-1528.1582233987458,6118.066554437356,369.0,-84.0
390,-1546.1035932633674,6151.290711495015,369.0,-84.0
391,-1564.4474794201874,6185.253328830619,369.0,-105.0
392,-1581.7489111768034,6218.825279823722,369.0,-102.0
393,-1600.0922551289189,6252.788183332826,369.00000000000006,-84.0
394,-1635.4696487427893,6319.513729326092,369.20000000000005,-90.0
395,-1653.8121843149265,6353.477064131006,369.20000000000005,-87.0
396,-1671.7557052653317,6386.702208065211,369.2,-87.0
397,-1707.529716765932,6454.167207984127,369.3999999999999,-91.0
398,-1725.4724468968013,6487.392773811915,369.3999999999999,-85.0
399,-1743.9460878722748,6521.28530481737,369.59999999999997,-99.0
400,-1762.399275323387,6554.235223899387,369.4,-103.0
401,-1781.6281011010417,6586.766314786308,369.40000000000003,-92.0
402,-1799.9684910268168,6620.730823017578,369.4,-93.0
403,-1819.5955004885634,6654.0005935539875,369.4,-94.0
404,-1839.2222479033348,6687.270532276909,369.4,-97.0
405,-1858.4500494616723,6719.802268466432,369.3999999999999,-97.0
406,-1894.729748374829,6786.9942886404215,369.4,-104.0
407,-1913.2009892893107,6820.888187901831,369.6,-98.0
408,-1931.9167602739803,6853.696441645689,369.8,-92.0
409,-1949.212887781432,6887.271176187279,369.80000000000007,-88.0
410,-1967.5508650943907,6921.237029866189,369.79999999999995,-96.0
411,-1986.02103050961,6955.131517976582,370.0,-89.0
412,-2003.9598260671864,6988.359271054188,370.0,-89.0
413,-2021.8983606535978,7021.587165022308,370.00000000000006,-104.0
414,-2058.41812814285,7087.6959997617205,370.0,-71.0
415,-2076.355882539149,7120.9243214418875,370.0,-81.0
416,-2094.2933759606244,7154.152784002579,370.0,-80.0
